receive_osal_time_us,estimated_measurement_osal_time_us,sequence_number,estimated_period_us,time_estimate_ready,time_discontinuity_detected,angle_deg,distance_m,signal_strength,measurement_valid
7798174,7796127,1254,1990.761572048113,1,0,33.59000015258789,1.029999971389771,100,1
7800146,7798118,1255,1990.761572048113,1,0,32.70000076293945,1.080000042915344,100,1
7802153,7800108,1256,1990.761572048113,1,0,31.79999923706055,1.090000033378601,100,1
7804127,7802099,1257,1990.761572048113,1,0,30.89999961853027,0.8799999952316284,100,1
7806127,7804090,1258,1990.761572048113,1,0,30,0.7900000214576721,100,1
7808125,7806081,1259,1990.761572048113,1,0,29.10000038146973,0.7699999809265137,100,1
7810105,7808071,1260,1990.761572048113,1,0,27.75,0.7599999904632568,100,1
7812101,7810062,1261,1990.761572048113,1,0,26.85000038146973,0.7599999904632568,100,1
7814067,7812053,1262,1990.761572048113,1,0,25.95000076293945,0.7599999904632568,100,1
7816099,7814044,1263,1990.761572048113,1,0,25.04999923706055,0.7599999904632568,100,1
7818097,7816034,1264,1990.761572048113,1,0,23.70000076293945,0.7900000214576721,100,1
7820085,7818025,1265,1990.761572048113,1,0,22.79999923706055,1.220000028610229,100,1
7822056,7820016,1266,1990.761572048113,1,0,21.89999961853027,1.549999952316284,100,1
7824051,7822007,1267,1990.761572048113,1,0,21,1.590000033378601,100,1
7826124,7823998,1268,1990.761572048113,1,0,20.10000038146973,1.600000023841858,100,1
7828074,7825988,1269,1990.761572048113,1,0,18.75,1.610000014305115,100,1
7830052,7827979,1270,1990.761572048113,1,0,17.85000038146973,1.629999995231628,100,1
7832049,7829970,1271,1990.761572048113,1,0,16.95000076293945,1.669999957084656,100,1
7834090,7831961,1272,1990.761572048113,1,0,16.04000091552734,1.720000028610229,100,1
7836000,7833951,1273,1990.761572048113,1,0,14.69999980926514,1.779999971389771,100,1
7838001,7835942,1274,1990.761572048113,1,0,13.78999996185303,2.099999904632568,100,1
7840013,7837933,1275,1990.761572048113,1,0,12.89999961853027,2.089999914169312,100,1
7841980,7839924,1276,1990.761572048113,1,0,11.98999977111816,2.049999952316284,100,1
7843949,7841914,1277,1990.761572048113,1,0,11.10000038146973,654.3599853515625,0,0
7845995,7843905,1278,1990.761572048113,1,0,9.75,1.299999952316284,100,1
7847971,7845896,1279,1990.761572048113,1,0,8.840000152587891,1.279999971389771,100,1
7849968,7847887,1280,1990.761572048113,1,0,7.949999809265137,1.269999980926514,100,1
7852011,7849877,1281,1990.761572048113,1,0,7.050000190734863,1.259999990463257,100,1
7853978,7851868,1282,1990.761572048113,1,0,5.699999809265137,1.25,100,1
7855964,7853859,1283,1990.761572048113,1,0,4.800000190734863,1.230000019073486,100,1
7857948,7855850,1284,1990.761572048113,1,0,3.900000095367432,1.220000028610229,100,1
7859939,7857840,1285,1990.761572048113,1,0,3,1.210000038146973,100,1
7861848,7859831,1286,1990.761572048113,1,0,2.089999914169312,1.200000047683716,100,1
7863933,7861822,1287,1990.761572048113,1,0,1.200000047683716,1.179999947547913,100,1
7865849,7863813,1288,1990.761572048113,1,0,-0.1400000005960464,1.139999985694885,100,1
7867819,7865804,1289,1990.761572048113,1,0,-1.039999961853027,1.169999957084656,100,1
7869838,7867794,1290,1990.761572048113,1,0,-1.940000057220459,1.159999966621399,100,1
7871836,7869785,1291,1990.761572048113,1,0,-2.839999914169312,1.159999966621399,100,1
7873818,7871776,1292,1990.761572048113,1,0,-4.190000057220459,1.149999976158142,100,1
7875844,7873767,1293,1990.761572048113,1,0,-5.090000152587891,1.149999976158142,100,1
7877824,7875757,1294,1990.761572048113,1,0,-6,1.139999985694885,100,1
7879825,7877748,1295,1990.761572048113,1,0,-6.889999866485596,1.129999995231628,100,1
7881824,7879739,1296,1990.761572048113,1,0,-7.800000190734863,1.129999995231628,100,1
7883797,7881730,1297,1990.761572048113,1,0,-9.140000343322754,1.120000004768372,100,1
7885765,7883720,1298,1990.761572048113,1,0,-10.05000019073486,1.120000004768372,100,1
7887770,7885711,1299,1990.761572048113,1,0,-10.94999980926514,1.110000014305115,100,1
7889745,7887706,1300,1990.87325763849,1,0,-11.85000038146973,1.110000014305115,100,1
7891746,7889697,1301,1990.87325763849,1,0,-13.19999980926514,1.090000033378601,100,1
7893743,7891688,1302,1990.87325763849,1,0,-14.10000038146973,1.070000052452087,100,1
7895722,7893679,1303,1990.87325763849,1,0,-14.98999977111816,0.8199999928474426,100,1
7897726,7895670,1304,1990.87325763849,1,0,-15.89999961853027,0.4900000095367432,100,1
7899696,7897661,1305,1990.87325763849,1,0,-16.79000091552734,0.4699999988079071,100,1
7901699,7899651,1306,1990.87325763849,1,0,-18.14999961853027,0.4699999988079071,100,1
7903706,7901642,1307,1990.87325763849,1,0,-19.04000091552734,0.4699999988079071,100,1
7905692,7903633,1308,1990.87325763849,1,0,-19.94000053405762,0.4600000083446503,100,1
7907705,7905624,1309,1990.87325763849,1,0,-20.84000015258789,0.4600000083446503,100,1
7909663,7907615,1310,1990.87325763849,1,0,-22.20000076293945,0.4600000083446503,100,1
7911674,7909606,1311,1990.87325763849,1,0,-23.09000015258789,0.449999988079071,100,1
7913709,7911597,1312,1990.87325763849,1,0,-23.98999977111816,0.449999988079071,100,1
7915639,7913588,1313,1990.87325763849,1,0,-24.88999938964844,0.4199999868869781,100,1
7917648,7915578,1314,1990.87325763849,1,0,-25.79999923706055,0.4600000083446503,100,1
7919652,7917569,1315,1990.87325763849,1,0,-27.13999938964844,0.4699999988079071,100,1
7921622,7919560,1316,1990.87325763849,1,0,-28.04999923706055,0.4600000083446503,100,1
7923622,7921551,1317,1990.87325763849,1,0,-28.95000076293945,0.4600000083446503,100,1
7925597,7923542,1318,1990.87325763849,1,0,-29.84000015258789,0.449999988079071,100,1
7927594,7925533,1319,1990.87325763849,1,0,-30.73999977111816,0.449999988079071,100,1
7929611,7927524,1320,1990.87325763849,1,0,-31.63999938964844,0.4399999976158142,100,1
7931588,7929515,1321,1990.87325763849,1,0,-32.54999923706055,0.4399999976158142,100,1
7933603,7931505,1322,1990.87325763849,1,0,-33,0.449999988079071,100,1
7935573,7933496,1323,1990.87325763849,1,0,-33.43999862670898,0.4600000083446503,100,1
7937567,7935487,1324,1990.87325763849,1,0,-33.88999938964844,0.449999988079071,100,1
7939553,7937478,1325,1990.87325763849,1,0,-34.34000015258789,0.449999988079071,100,1
7941572,7939469,1326,1990.87325763849,1,0,-34.79999923706055,0.449999988079071,100,1
7943545,7941460,1327,1990.87325763849,1,0,-35.25,0.449999988079071,100,1
7945527,7943451,1328,1990.87325763849,1,0,-35.68999862670898,0.4600000083446503,100,1
7947530,7945442,1329,1990.87325763849,1,0,-36.13999938964844,0.4699999988079071,100,1
7949475,7947432,1330,1990.87325763849,1,0,-36.59000015258789,0.4699999988079071,100,1
7951477,7949423,1331,1990.87325763849,1,0,-37.04999923706055,0.4600000083446503,100,1
7953483,7951414,1332,1990.87325763849,1,0,-37.5,0.449999988079071,100,1
7955444,7953405,1333,1990.87325763849,1,0,-37.93999862670898,0.449999988079071,100,1
7957473,7955396,1334,1990.87325763849,1,0,-37.93999862670898,0.449999988079071,100,1
7959428,7957387,1335,1990.87325763849,1,0,-38.38999938964844,0.449999988079071,100,1
7961423,7959378,1336,1990.87325763849,1,0,-38.84000015258789,0.4699999988079071,100,1
7963564,7961369,1337,1990.87325763849,1,0,-38.84000015258789,0.4699999988079071,100,1
7965425,7963359,1338,1990.87325763849,1,0,-39.29999923706055,0.4699999988079071,100,1
7967419,7965350,1339,1990.87325763849,1,0,-39.75,0.4600000083446503,100,1
7969406,7967341,1340,1990.87325763849,1,0,-40.18999862670898,0.4699999988079071,100,1
7971403,7969332,1341,1990.87325763849,1,0,-40.18999862670898,0.4699999988079071,100,1
7973370,7971323,1342,1990.87325763849,1,0,-40.63999938964844,0.4699999988079071,100,1
7975388,7973314,1343,1990.87325763849,1,0,-40.63999938964844,0.4699999988079071,100,1
7977399,7975305,1344,1990.87325763849,1,0,-41.09999847412109,0.4799999892711639,100,1
7979357,7977296,1345,1990.87325763849,1,0,-41.54999923706055,0.4699999988079071,100,1
7981359,7979286,1346,1990.87325763849,1,0,-41.54999923706055,0.4699999988079071,100,1
7983322,7981277,1347,1990.87325763849,1,0,-41.9900016784668,0.4900000095367432,100,1
7985348,7983268,1348,1990.87325763849,1,0,-41.9900016784668,0.4900000095367432,100,1
7987338,7985259,1349,1990.87325763849,1,0,-42.43999862670898,0.5,100,1
7989286,7987253,1350,1990.862606110793,1,0,-42.43999862670898,0.4900000095367432,100,1
7991299,7989244,1351,1990.862606110793,1,0,-42.90000152587891,0.4900000095367432,100,1
7993302,7991235,1352,1990.862606110793,1,0,-43.34999847412109,0.5,100,1
7995265,7993226,1353,1990.862606110793,1,0,-45.75,0.5,100,1
7997281,7995217,1354,1990.862606110793,1,0,-46.20000076293945,0.5,100,1
7999268,7997208,1355,1990.862606110793,1,0,-45.75,0.5,100,1
8001247,7999199,1356,1990.862606110793,1,0,-45.75,0.5,100,1
8003244,8001190,1357,1990.862606110793,1,0,-45.29999923706055,0.5099999904632568,100,1
8005237,8003180,1358,1990.862606110793,1,0,-45.29999923706055,0.5099999904632568,100,1
8007217,8005171,1359,1990.862606110793,1,0,-44.84999847412109,0.5099999904632568,100,1
8009266,8007162,1360,1990.862606110793,1,0,-44.84999847412109,0.5099999904632568,100,1
8011252,8009153,1361,1990.862606110793,1,0,-44.40000152587891,0.5,100,1
8013248,8011144,1362,1990.862606110793,1,0,-44.40000152587891,0.5,100,1
8015260,8013135,1363,1990.862606110793,1,0,-43.95000076293945,0.5,100,1
8017216,8015126,1364,1990.862606110793,1,0,-43.5,0.4699999988079071,100,1
8019209,8017116,1365,1990.862606110793,1,0,-43.5,0.4699999988079071,100,1
8021165,8019107,1366,1990.862606110793,1,0,-43.04999923706055,0.4799999892711639,100,1
8023145,8021098,1367,1990.862606110793,1,0,-42.59999847412109,0.4699999988079071,100,1
8025121,8023089,1368,1990.862606110793,1,0,-42.59999847412109,0.4600000083446503,100,1
8027114,8025080,1369,1990.862606110793,1,0,-42.15000152587891,0.4699999988079071,100,1
8029139,8027071,1370,1990.862606110793,1,0,-42.15000152587891,0.4699999988079071,100,1
8031109,8029062,1371,1990.862606110793,1,0,-41.70000076293945,0.4699999988079071,100,1
8033187,8031052,1372,1990.862606110793,1,0,-41.25,0.4699999988079071,100,1
8035110,8033043,1373,1990.862606110793,1,0,-40.79999923706055,0.4600000083446503,100,1
8037132,8035034,1374,1990.862606110793,1,0,-40.79999923706055,0.4600000083446503,100,1
8039033,8037025,1375,1990.862606110793,1,0,-40.34000015258789,0.4600000083446503,100,1
8041066,8039016,1376,1990.862606110793,1,0,-39.90000152587891,0.4399999976158142,97,1
8043081,8041007,1377,1990.862606110793,1,0,-39.45000076293945,0.4399999976158142,100,1
8045034,8042998,1378,1990.862606110793,1,0,-39,0.4399999976158142,100,1
8047016,8044989,1379,1990.862606110793,1,0,-39,0.449999988079071,100,1
8049074,8046979,1380,1990.862606110793,1,0,-38.54999923706055,0.449999988079071,100,1
8051053,8048970,1381,1990.862606110793,1,0,-38.09000015258789,0.4399999976158142,100,1
8053040,8050961,1382,1990.862606110793,1,0,-37.65000152587891,0.449999988079071,100,1
8055052,8052952,1383,1990.862606110793,1,0,-37.20000076293945,0.4699999988079071,100,1
8057065,8054943,1384,1990.862606110793,1,0,-36.75,0.4399999976158142,100,1
8059024,8056934,1385,1990.862606110793,1,0,-36.29999923706055,0.449999988079071,100,1
8060985,8058925,1386,1990.862606110793,1,0,-35.40000152587891,0.4600000083446503,100,1
8062972,8060915,1387,1990.862606110793,1,0,-34.95000076293945,0.449999988079071,100,1
8064960,8062906,1388,1990.862606110793,1,0,-34.5,0.449999988079071,100,1
8066970,8064897,1389,1990.862606110793,1,0,-33.59000015258789,0.4399999976158142,100,1
8068967,8066888,1390,1990.862606110793,1,0,-32.70000076293945,0.4399999976158142,100,1
8071016,8068879,1391,1990.862606110793,1,0,-31.79999923706055,0.449999988079071,100,1
8072966,8070870,1392,1990.862606110793,1,0,-30.89999961853027,0.449999988079071,100,1
8074977,8072861,1393,1990.862606110793,1,0,-30,0.449999988079071,100,1
8076978,8074851,1394,1990.862606110793,1,0,-29.10000038146973,0.4600000083446503,100,1
8078976,8076842,1395,1990.862606110793,1,0,-27.75,0.4600000083446503,100,1
8080915,8078833,1396,1990.862606110793,1,0,-26.85000038146973,0.4600000083446503,100,1
8082898,8080824,1397,1990.862606110793,1,0,-25.95000076293945,0.4600000083446503,100,1
8084893,8082815,1398,1990.862606110793,1,0,-25.04999923706055,0.4399999976158142,100,1
8086885,8084806,1399,1990.862606110793,1,0,-23.70000076293945,0.449999988079071,100,1
8088911,8086808,1400,1991.190084888634,1,0,-22.79999923706055,0.449999988079071,100,1
8090854,8088799,1401,1991.190084888634,1,0,-21.89999961853027,0.4600000083446503,100,1
8092845,8090790,1402,1991.190084888634,1,0,-21,0.4600000083446503,100,1
8094860,8092782,1403,1991.190084888634,1,0,-20.10000038146973,0.4600000083446503,100,1
8096853,8094773,1404,1991.190084888634,1,0,-18.75,0.4699999988079071,100,1
8098829,8096764,1405,1991.190084888634,1,0,-17.85000038146973,0.4699999988079071,100,1
8100804,8098755,1406,1991.190084888634,1,0,-16.95000076293945,0.4699999988079071,100,1
8102783,8100746,1407,1991.190084888634,1,0,-16.04000091552734,0.6700000166893005,100,1
8104769,8102738,1408,1991.190084888634,1,0,-14.69999980926514,1.059999942779541,100,1
8106766,8104729,1409,1991.190084888634,1,0,-13.78999996185303,1.090000033378601,100,1
8108779,8106720,1410,1991.190084888634,1,0,-12.89999961853027,1.110000014305115,100,1
8110753,8108711,1411,1991.190084888634,1,0,-11.98999977111816,1.110000014305115,100,1
8112790,8110702,1412,1991.190084888634,1,0,-11.10000038146973,1.120000004768372,100,1
8114809,8112694,1413,1991.190084888634,1,0,-9.75,1.120000004768372,100,1
8116771,8114685,1414,1991.190084888634,1,0,-8.840000152587891,1.129999995231628,100,1
8118761,8116676,1415,1991.190084888634,1,0,-7.949999809265137,1.129999995231628,100,1
8120748,8118667,1416,1991.190084888634,1,0,-7.050000190734863,1.139999985694885,100,1
8122775,8120658,1417,1991.190084888634,1,0,-5.699999809265137,1.129999995231628,100,1
8124715,8122649,1418,1991.190084888634,1,0,-4.800000190734863,1.149999976158142,100,1
8126699,8124641,1419,1991.190084888634,1,0,-3.900000095367432,1.159999966621399,100,1
8128698,8126632,1420,1991.190084888634,1,0,-3,1.159999966621399,100,1
8130672,8128623,1421,1991.190084888634,1,0,-2.089999914169312,1.169999957084656,100,1
8132656,8130614,1422,1991.190084888634,1,0,-1.200000047683716,1.190000057220459,100,1
8134638,8132605,1423,1991.190084888634,1,0,0.1400000005960464,1.190000057220459,100,1
8136620,8134597,1424,1991.190084888634,1,0,1.039999961853027,1.200000047683716,100,1
8138614,8136588,1425,1991.190084888634,1,0,1.940000057220459,1.210000038146973,100,1
8140638,8138579,1426,1991.190084888634,1,0,2.839999914169312,1.220000028610229,100,1
8142634,8140570,1427,1991.190084888634,1,0,4.190000057220459,1.230000019073486,100,1
8144655,8142561,1428,1991.190084888634,1,0,5.090000152587891,1.240000009536743,100,1
8146633,8144553,1429,1991.190084888634,1,0,6,1.25,100,1
8148631,8146544,1430,1991.190084888634,1,0,6.889999866485596,1.279999971389771,100,1
8150608,8148535,1431,1991.190084888634,1,0,7.800000190734863,1.279999971389771,100,1
8152597,8150526,1432,1991.190084888634,1,0,9.140000343322754,1.320000052452087,100,1
8154655,8152517,1433,1991.190084888634,1,0,10.05000019073486,1.889999985694885,100,1
8156578,8154509,1434,1991.190084888634,1,0,10.94999980926514,2.059999942779541,100,1
8158602,8156500,1435,1991.190084888634,1,0,11.85000038146973,2.099999904632568,100,1
8160581,8158491,1436,1991.190084888634,1,0,13.19999980926514,2.069999933242798,100,1
8162607,8160482,1437,1991.190084888634,1,0,14.10000038146973,1.779999971389771,100,1
8164543,8162473,1438,1991.190084888634,1,0,14.98999977111816,1.730000019073486,100,1
8166569,8164464,1439,1991.190084888634,1,0,15.89999961853027,1.690000057220459,100,1
8168479,8166456,1440,1991.190084888634,1,0,16.79000091552734,1.649999976158142,100,1
8170502,8168447,1441,1991.190084888634,1,0,18.14999961853027,1.620000004768372,100,1
8172465,8170438,1442,1991.190084888634,1,0,19.04000091552734,1.600000023841858,100,1
8174468,8172429,1443,1991.190084888634,1,0,19.94000053405762,1.590000033378601,100,1
8176450,8174420,1444,1991.190084888634,1,0,20.84000015258789,1.5,100,1
8178384,8176412,1445,1991.190084888634,1,0,22.20000076293945,654.3599853515625,0,0
8180404,8178403,1446,1991.190084888634,1,0,23.09000015258789,0.7699999809265137,100,1
8182428,8180394,1447,1991.190084888634,1,0,23.98999977111816,0.7599999904632568,100,1
8184403,8182385,1448,1991.190084888634,1,0,24.88999938964844,0.75,100,1
8186388,8184376,1449,1991.190084888634,1,0,25.79999923706055,0.7599999904632568,100,1
8188397,8186371,1450,1990.896067910907,1,0,27.13999938964844,0.7599999904632568,100,1
8190431,8188361,1451,1990.896067910907,1,0,28.04999923706055,0.7599999904632568,100,1
8192428,8190352,1452,1990.896067910907,1,0,28.95000076293945,0.7699999809265137,100,1
8194431,8192343,1453,1990.896067910907,1,0,29.84000015258789,0.7900000214576721,100,1
8196476,8194334,1454,1990.896067910907,1,0,30.73999977111816,0.9900000095367432,100,1
8198431,8196325,1455,1990.896067910907,1,0,31.63999938964844,1.080000042915344,100,1
8200415,8198316,1456,1990.896067910907,1,0,32.54999923706055,1.029999971389771,100,1
8202323,8200307,1457,1990.896067910907,1,0,33,1.120000004768372,100,1
8204291,8202298,1458,1990.896067910907,1,0,33.43999862670898,1.120000004768372,100,1
8206283,8204289,1459,1990.896067910907,1,0,33.88999938964844,1.120000004768372,100,1
8208267,8206279,1460,1990.896067910907,1,0,34.34000015258789,1.120000004768372,100,1
8210269,8208270,1461,1990.896067910907,1,0,34.79999923706055,1.120000004768372,100,1
8212301,8210261,1462,1990.896067910907,1,0,35.25,1.120000004768372,100,1
8214269,8212252,1463,1990.896067910907,1,0,35.68999862670898,1.110000014305115,100,1
8216258,8214243,1464,1990.896067910907,1,0,36.13999938964844,1.110000014305115,100,1
8218287,8216234,1465,1990.896067910907,1,0,36.59000015258789,1.120000004768372,100,1
8220286,8218225,1466,1990.896067910907,1,0,37.04999923706055,1.120000004768372,100,1
8222261,8220216,1467,1990.896067910907,1,0,37.5,1.129999995231628,100,1
8224248,8222207,1468,1990.896067910907,1,0,37.93999862670898,1.110000014305115,100,1
8226242,8224198,1469,1990.896067910907,1,0,37.93999862670898,1.100000023841858,100,1
8228210,8226188,1470,1990.896067910907,1,0,38.38999938964844,1.100000023841858,100,1
8230274,8228179,1471,1990.896067910907,1,0,38.84000015258789,1.100000023841858,97,1
8232186,8230170,1472,1990.896067910907,1,0,38.84000015258789,1.100000023841858,100,1
8234171,8232161,1473,1990.896067910907,1,0,39.29999923706055,1.100000023841858,100,1
8236216,8234152,1474,1990.896067910907,1,0,39.75,1.100000023841858,100,1
8238246,8236143,1475,1990.896067910907,1,0,39.75,1.100000023841858,100,1
8240183,8238134,1476,1990.896067910907,1,0,40.18999862670898,1.090000033378601,100,1
8242184,8240125,1477,1990.896067910907,1,0,40.63999938964844,1.090000033378601,100,1
8244175,8242116,1478,1990.896067910907,1,0,40.63999938964844,1.090000033378601,100,1
8246164,8244106,1479,1990.896067910907,1,0,41.09999847412109,1.090000033378601,100,1
8248149,8246097,1480,1990.896067910907,1,0,41.54999923706055,1.080000042915344,100,1
8250210,8248088,1481,1990.896067910907,1,0,41.54999923706055,1.080000042915344,100,1
8252129,8250079,1482,1990.896067910907,1,0,41.9900016784668,1.080000042915344,100,1
8254155,8252070,1483,1990.896067910907,1,0,41.9900016784668,1.070000052452087,100,1
8256113,8254061,1484,1990.896067910907,1,0,42.43999862670898,1.070000052452087,100,1
8258077,8256052,1485,1990.896067910907,1,0,42.43999862670898,1.070000052452087,100,1
8260067,8258043,1486,1990.896067910907,1,0,42.90000152587891,1.070000052452087,100,1
8262048,8260034,1487,1990.896067910907,1,0,43.34999847412109,1.070000052452087,100,1
8264051,8262025,1488,1990.896067910907,1,0,45.75,1.070000052452087,100,1
8266051,8264015,1489,1990.896067910907,1,0,45.75,1.070000052452087,100,1
8268014,8266006,1490,1990.896067910907,1,0,45.75,1.059999942779541,100,1
8270052,8267997,1491,1990.896067910907,1,0,45.29999923706055,1.059999942779541,100,1
8272089,8269988,1492,1990.896067910907,1,0,45.29999923706055,1.059999942779541,100,1
8274103,8271979,1493,1990.896067910907,1,0,44.84999847412109,1.059999942779541,100,1
8276044,8273970,1494,1990.896067910907,1,0,44.40000152587891,1.059999942779541,100,1
8278081,8275961,1495,1990.896067910907,1,0,44.40000152587891,1.070000052452087,100,1
8280053,8277952,1496,1990.896067910907,1,0,43.95000076293945,1.070000052452087,100,1
8282050,8279943,1497,1990.896067910907,1,0,43.95000076293945,1.080000042915344,100,1
8283904,8281934,1498,1990.896067910907,1,0,43.5,1.090000033378601,100,1
8285949,8283924,1499,1990.896067910907,1,0,43.04999923706055,1.080000042915344,100,1
8287913,8285915,1500,1990.780854328726,1,0,43.04999923706055,1.080000042915344,100,1
8289933,8287906,1501,1990.780854328726,1,0,42.59999847412109,1.090000033378601,100,1
8291924,8289897,1502,1990.780854328726,1,0,42.59999847412109,1.090000033378601,100,1
8294001,8291887,1503,1990.780854328726,1,0,42.15000152587891,1.090000033378601,100,1
8295976,8293878,1504,1990.780854328726,1,0,41.70000076293945,1.090000033378601,100,1
8297851,8295869,1505,1990.780854328726,1,0,41.25,1.080000042915344,100,1
8299841,8297860,1506,1990.780854328726,1,0,41.25,1.090000033378601,100,1
8301806,8299851,1507,1990.780854328726,1,0,40.79999923706055,1.100000023841858,100,1
8303866,8301841,1508,1990.780854328726,1,0,40.34000015258789,1.100000023841858,100,1
8305802,8303832,1509,1990.780854328726,1,0,40.34000015258789,1.110000014305115,100,1
8307803,8305823,1510,1990.780854328726,1,0,39.90000152587891,1.120000004768372,100,1
8309828,8307814,1511,1990.780854328726,1,0,39.45000076293945,1.120000004768372,100,1
8311747,8309804,1512,1990.780854328726,1,0,39,1.120000004768372,100,1
8313822,8311795,1513,1990.780854328726,1,0,38.54999923706055,1.120000004768372,100,1
8315812,8313786,1514,1990.780854328726,1,0,38.09000015258789,1.110000014305115,100,1
8317791,8315777,1515,1990.780854328726,1,0,37.65000152587891,1.110000014305115,100,1
8319778,8317768,1516,1990.780854328726,1,0,37.20000076293945,1.120000004768372,100,1
8321746,8319758,1517,1990.780854328726,1,0,36.75,1.110000014305115,100,1
8323756,8321749,1518,1990.780854328726,1,0,36.29999923706055,1.120000004768372,100,1
8325800,8323740,1519,1990.780854328726,1,0,35.84000015258789,1.120000004768372,100,1
8327713,8325731,1520,1990.780854328726,1,0,35.40000152587891,1.120000004768372,100,1
8329837,8327721,1521,1990.780854328726,1,0,34.95000076293945,1.120000004768372,100,1
8331694,8329712,1522,1990.780854328726,1,0,34.04999923706055,1.039999961853027,100,1
8333683,8331703,1523,1990.780854328726,1,0,33.59000015258789,1.049999952316284,100,1
8335625,8333694,1524,1990.780854328726,1,0,32.25,1.090000033378601,100,1
8337637,8335685,1525,1990.780854328726,1,0,31.35000038146973,1.009999990463257,100,1
8339612,8337675,1526,1990.780854328726,1,0,30.45000076293945,0.8100000023841858,100,1
8341621,8339666,1527,1990.780854328726,1,0,29.54999923706055,0.7699999809265137,100,1
8343707,8341657,1528,1990.780854328726,1,0,28.64999961853027,0.7599999904632568,100,1
8345703,8343648,1529,1990.780854328726,1,0,27.29999923706055,0.7599999904632568,100,1
8347695,8345639,1530,1990.780854328726,1,0,26.39999961853027,0.75,100,1
8349700,8347629,1531,1990.780854328726,1,0,25.5,0.7599999904632568,100,1
8351701,8349620,1532,1990.780854328726,1,0,24.60000038146973,0.7699999809265137,100,1
8353681,8351611,1533,1990.780854328726,1,0,23.25,0.9399999976158142,100,1
8355661,8353602,1534,1990.780854328726,1,0,22.35000038146973,1.399999976158142,100,1
8357658,8355592,1535,1990.780854328726,1,0,21.45000076293945,1.580000042915344,100,1
8359653,8357583,1536,1990.780854328726,1,0,20.54999923706055,1.590000033378601,100,1
8361653,8359574,1537,1990.780854328726,1,0,19.64999961853027,1.600000023841858,100,1
8363646,8361565,1538,1990.780854328726,1,0,18.29999923706055,1.620000004768372,100,1
8365622,8363556,1539,1990.780854328726,1,0,17.39999961853027,1.649999976158142,100,1
8367626,8365546,1540,1990.780854328726,1,0,16.5,1.700000047683716,100,1
8369587,8367537,1541,1990.780854328726,1,0,15.60000038146973,1.740000009536743,100,1
8371588,8369528,1542,1990.780854328726,1,0,14.23999977111816,1.919999957084656,100,1
8373601,8371519,1543,1990.780854328726,1,0,13.35000038146973,2.109999895095825,100,1
8375573,8373509,1544,1990.780854328726,1,0,12.44999980926514,2.069999933242798,100,1
8377546,8375500,1545,1990.780854328726,1,0,11.53999996185303,2.039999961853027,100,1
8379564,8377491,1546,1990.780854328726,1,0,10.64999961853027,1.389999985694885,100,1
8381591,8379482,1547,1990.780854328726,1,0,9.289999961853027,1.289999961853027,100,1
8383589,8381473,1548,1990.780854328726,1,0,8.390000343322754,1.279999971389771,100,1
8385488,8383463,1549,1990.780854328726,1,0,7.5,1.259999990463257,100,1
8387457,8385454,1550,1990.800683462981,1,0,6.590000152587891,1.25,100,1
8389479,8387445,1551,1990.800683462981,1,0,5.25,1.25,100,1
8391468,8389436,1552,1990.800683462981,1,0,4.349999904632568,1.230000019073486,100,1
8393455,8391427,1553,1990.800683462981,1,0,3.450000047683716,1.210000038146973,100,1
8395447,8393418,1554,1990.800683462981,1,0,2.549999952316284,1.200000047683716,100,1
8397449,8395408,1555,1990.800683462981,1,0,1.649999976158142,1.190000057220459,100,1
8399431,8397399,1556,1990.800683462981,1,0,0.75,1.179999947547913,100,1
8401423,8399390,1557,1990.800683462981,1,0,-0.5899999737739563,1.169999957084656,100,1
8403434,8401381,1558,1990.800683462981,1,0,-1.490000009536743,1.169999957084656,100,1
8405372,8403372,1559,1990.800683462981,1,0,-2.390000104904175,1.169999957084656,100,1
8407377,8405362,1560,1990.800683462981,1,0,-3.299999952316284,1.159999966621399,100,1
8409382,8407353,1561,1990.800683462981,1,0,-4.639999866485596,1.139999985694885,100,1
8411358,8409344,1562,1990.800683462981,1,0,-5.550000190734863,1.139999985694885,100,1
8413351,8411335,1563,1990.800683462981,1,0,-6.449999809265137,1.139999985694885,100,1
8415406,8413326,1564,1990.800683462981,1,0,-7.349999904632568,1.129999995231628,100,1
8417371,8415316,1565,1990.800683462981,1,0,-8.25,1.120000004768372,100,1
8419379,8417307,1566,1990.800683462981,1,0,-9.590000152587891,1.120000004768372,100,1
8421324,8419298,1567,1990.800683462981,1,0,-10.5,1.110000014305115,100,1
8423329,8421289,1568,1990.800683462981,1,0,-11.39999961853027,1.110000014305115,100,1
8425306,8423280,1569,1990.800683462981,1,0,-12.30000019073486,1.100000023841858,100,1
8427309,8425270,1570,1990.800683462981,1,0,-13.64999961853027,1.080000042915344,100,1
8429276,8427261,1571,1990.800683462981,1,0,-14.55000019073486,1.049999952316284,100,1
8431272,8429252,1572,1990.800683462981,1,0,-15.44999980926514,0.6100000143051147,100,1
8433292,8431243,1573,1990.800683462981,1,0,-16.34000015258789,0.4799999892711639,100,1
8435269,8433234,1574,1990.800683462981,1,0,-17.23999977111816,0.4699999988079071,100,1
8437261,8435224,1575,1990.800683462981,1,0,-18.59000015258789,0.4699999988079071,100,1
8439267,8437215,1576,1990.800683462981,1,0,-19.48999977111816,0.4699999988079071,100,1
8441237,8439206,1577,1990.800683462981,1,0,-20.38999938964844,0.4600000083446503,100,1
